,img_name,top10sum,top10item,top50sum,top50item,top100sum,top100item,more103binsum,more104binsum,more105binsum,more106binsum,more107binsum,more108binsum,more109binsum,more110binsum,more111binsum,more112binsum,more113binsum,more114binsum,more115binsum,more116binsum,more117binsum,more118binsum,more119binsum,more120binsum,more121binsum,more122binsum,more123binsum,more124binsum,more125binsum,more126binsum,more127binsum,more128binsum,more129binsum,more130binsum,more131binsum,more132binsum,more133binsum,more134binsum,more135binsum,more136binsum,more137binsum,more138binsum,more139binsum,more140binsum,more141binsum,more142binsum,more143binsum,more144binsum,more145binsum,more146binsum,more147binsum,more148binsum,more149binsum,more150binsum,more151binsum,more152binsum,more153binsum,more154binsum,max-40sum,max-40binsum,max-30sum,max-30binsum,max-20sum,max-20binsum,max-10sum,max-10binsum,max-5sum,max-5binsum,max-3sum,max-3binsum,cnt_yellow_thr_105,variance_105,cnt_yellow_thr_120,variance_120
170,1db55d09700417390dc845d21c1f2c5fbab450e9.png,1270,127,6284,124,12412,121,7540.0,4941.0,3357.0,2320.0,1713.0,1295.0,996.0,770.0,623.0,522.0,417.0,334.0,270.0,230.0,197.0,159.0,138.0,114.0,91.0,74.0,63.0,46.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,191381,1713.0,23969,197.0,9249,74.0,5788,46.0,332,135,0,0
171,1dd641e3ce058aa2294c56fbd5c185298146823e.png,1270,127,6337,126,12612,125,7806.0,5324.0,3734.0,2767.0,2112.0,1701.0,1415.0,1181.0,998.0,853.0,740.0,639.0,555.0,478.0,417.0,359.0,309.0,268.0,231.0,180.0,140.0,103.0,75.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,238775,2112.0,50908,417.0,22495,180.0,12987,103.0,947,3169,117,168
172,1dfc218e5b3d65763f59bb0646bb5a1ca4c04646.png,1248,123,6088,119,11983,117,7047.0,4531.0,3020.0,2042.0,1444.0,1062.0,804.0,589.0,446.0,345.0,254.0,198.0,163.0,117.0,82.0,63.0,48.0,33.0,25.0,14.0,8.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,748186,7047.0,29717,254.0,7635,63.0,4050,33.0,157,53,0,0
173,1dff5652d2d7c1874a75f8ead4ed5ef1cd6139eb.png,1270,127,6327,126,12568,124,8127.0,5500.0,3868.0,2891.0,2247.0,1787.0,1461.0,1188.0,982.0,820.0,693.0,589.0,520.0,451.0,378.0,327.0,275.0,225.0,186.0,155.0,116.0,84.0,57.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,252997,2247.0,46056,378.0,19349,155.0,10584,84.0,935,2885,20,44
174,1e08f1e9a8c611a99034900d7e71254f3e0bb0e9.png,1249,123,6082,119,11977,117,7021.0,4493.0,2953.0,2044.0,1461.0,1069.0,806.0,606.0,477.0,350.0,264.0,196.0,136.0,108.0,86.0,59.0,44.0,34.0,22.0,13.0,9.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,745424,7021.0,30813,264.0,7153,59.0,4168,34.0,0,0,0,0
175,1e09105107dfe52025a6c1053f58272af31b3de5.png,1253,124,6108,119,12004,117,7470.0,4816.0,3161.0,2200.0,1589.0,1145.0,846.0,617.0,460.0,363.0,259.0,209.0,151.0,113.0,85.0,61.0,48.0,37.0,27.0,20.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,517097,4816.0,24603,209.0,5870,48.0,3340,27.0,174,72,0,0
176,1e10857416d783455745606bea039a1d566f8e96.png,1245,123,6065,119,11935,116,7101.0,4561.0,3003.0,2014.0,1385.0,963.0,712.0,524.0,402.0,310.0,230.0,179.0,135.0,94.0,72.0,54.0,37.0,28.0,22.0,13.0,7.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,753257,7101.0,26869,230.0,6541,54.0,3438,28.0,0,0,0,0
177,1e45c30670aec6ce52ade04cb25b7ab631dad90f.png,1255,125,6148,121,12082,117,7472.0,4804.0,3192.0,2149.0,1515.0,1104.0,831.0,629.0,481.0,360.0,274.0,208.0,153.0,118.0,93.0,78.0,61.0,52.0,39.0,24.0,20.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,346556,3192.0,18248,153.0,6390,52.0,2987,24.0,113,34,0,0
178,1e6a2023e2269f73fbfa6e1adff57fe356c7a47f.png,1250,123,6032,118,11866,116,7046.0,4531.0,2977.0,2047.0,1411.0,986.0,731.0,533.0,387.0,284.0,199.0,139.0,102.0,74.0,60.0,42.0,31.0,18.0,11.0,10.0,8.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,747377,7046.0,23193,199.0,5088,42.0,2219,18.0,0,0,0,0
179,1e8120ccee7554528fc7c54cbd5bf90d53bec60d.png,1242,123,6054,119,11929,117,7293.0,4678.0,3067.0,2100.0,1506.0,1110.0,819.0,619.0,457.0,363.0,262.0,194.0,151.0,104.0,72.0,53.0,35.0,26.0,21.0,10.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,774131,7293.0,30546,262.0,6411,53.0,3189,26.0,162,68,0,0
180,1e82b654b8eb2302d9807fd85275a2626cb7242d.png,1259,125,6115,120,12012,117,6986.0,4505.0,2952.0,1974.0,1407.0,1002.0,745.0,566.0,437.0,343.0,246.0,185.0,138.0,108.0,80.0,66.0,51.0,38.0,25.0,21.0,12.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,320375,2952.0,16428,138.0,4675,38.0,2614,21.0,0,0,0,0
181,1eae98c8360d4c208d05b85ecdbb33f71bf12c37.png,1270,127,6306,124,12439,121,7400.0,4872.0,3263.0,2297.0,1691.0,1285.0,975.0,779.0,624.0,507.0,415.0,340.0,284.0,242.0,204.0,166.0,130.0,113.0,94.0,78.0,61.0,48.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,189031,1691.0,24820,204.0,9761,78.0,6058,48.0,304,110,1,0
182,1ee937270de2993da43506e0c8615bfae80d294f.png,1270,127,6303,125,12496,123,7395.0,4907.0,3346.0,2376.0,1803.0,1414.0,1104.0,877.0,713.0,590.0,479.0,411.0,356.0,302.0,263.0,225.0,188.0,156.0,130.0,107.0,86.0,57.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,202235,1803.0,32036,263.0,13357,107.0,7178,57.0,495,226,23,11
183,1f376db0dfecbf95de1f2e70f900a3e1d13a2b06.png,1269,126,6272,124,12373,121,7502.0,4872.0,3328.0,2313.0,1681.0,1223.0,943.0,741.0,583.0,476.0,391.0,322.0,280.0,223.0,193.0,157.0,125.0,102.0,83.0,64.0,54.0,37.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,255204,2313.0,26941,223.0,10316,83.0,6768,54.0,302,106,0,0
184,1f6241060bb63ce83fc346d7d1e84500409866bf.png,1252,124,6071,119,11953,117,7530.0,4851.0,3183.0,2163.0,1486.0,1050.0,784.0,593.0,443.0,343.0,245.0,179.0,134.0,101.0,77.0,55.0,37.0,28.0,18.0,15.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,520312,4851.0,21073,179.0,4524,37.0,2234,18.0,137,53,0,0
185,1f648094c2cf805837a8cced52ff0f1c804780aa.png,1270,127,6270,124,12356,120,7548.0,4950.0,3280.0,2285.0,1665.0,1233.0,953.0,736.0,593.0,471.0,380.0,315.0,268.0,226.0,185.0,147.0,119.0,96.0,79.0,61.0,50.0,35.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,185802,1665.0,22452,185.0,7623,61.0,4410,35.0,290,108,4,0
186,1fd04508b13f9b278b59d8351d1b4a4ce173d3fc.png,1260,125,6123,119,12014,117,7091.0,4508.0,2979.0,2027.0,1419.0,1041.0,770.0,573.0,449.0,343.0,251.0,192.0,145.0,112.0,76.0,65.0,48.0,35.0,29.0,21.0,17.0,13.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,323410,2979.0,17246,145.0,4325,35.0,2623,21.0,105,28,0,0
187,1fd5df313dfb07b775f4318286772f827b21fe80.png,1255,125,6067,118,11904,116,7074.0,4575.0,2963.0,2003.0,1398.0,1027.0,755.0,541.0,407.0,298.0,220.0,160.0,119.0,79.0,58.0,43.0,31.0,25.0,20.0,16.0,15.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,321310,2963.0,14108,119.0,3093,25.0,2000,16.0,100,41,0,0
188,1ff5389b3b91cf727db4c5cb3eb96f25e21c339d.png,1254,124,6083,119,11972,117,7025.0,4555.0,2997.0,2048.0,1472.0,1055.0,787.0,610.0,475.0,359.0,272.0,215.0,158.0,111.0,82.0,57.0,42.0,33.0,20.0,13.0,11.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,489106,4555.0,25266,215.0,5131,42.0,2478,20.0,166,60,0,0
189,1ff57d8ff8ddac3858253e1ec0624d34d52eb528.png,1254,124,6105,120,12021,117,7294.0,4729.0,3171.0,2187.0,1537.0,1137.0,836.0,635.0,496.0,386.0,295.0,224.0,164.0,121.0,94.0,71.0,51.0,33.0,27.0,18.0,13.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,508055,4729.0,26366,224.0,6225,51.0,3339,27.0,188,74,0,0
190,20418524b2382d607390a6b102b0ebea7f3257d1.png,1257,125,6087,119,11964,117,6982.0,4560.0,2964.0,2002.0,1411.0,998.0,745.0,540.0,409.0,308.0,239.0,176.0,136.0,100.0,73.0,54.0,37.0,31.0,22.0,17.0,13.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,321512,2964.0,16140,136.0,3820,31.0,2121,17.0,114,33,0,0
191,2055d45c9a8a527d50606126f97777f231746ff4.png,1270,127,6308,125,12496,122,7881.0,5250.0,3552.0,2452.0,1836.0,1397.0,1100.0,890.0,720.0,581.0,496.0,410.0,355.0,299.0,254.0,218.0,182.0,155.0,126.0,99.0,80.0,59.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,205767,1836.0,30949,254.0,12374,99.0,7433,59.0,474,198,0,0
192,20a9810faa5fd40893d9855b07531bd152e339db.png,1253,124,6109,120,12013,117,7113.0,4641.0,3002.0,2018.0,1425.0,1039.0,775.0,570.0,443.0,344.0,266.0,203.0,139.0,107.0,86.0,67.0,51.0,38.0,26.0,18.0,14.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,497949,4641.0,23904,203.0,6229,51.0,3217,26.0,89,27,0,0
193,2103f6d2ab7ad409b6892de851b78a62ce35ac33.png,1258,124,6073,118,11925,116,7295.0,4541.0,2987.0,2022.0,1409.0,995.0,721.0,545.0,405.0,304.0,225.0,168.0,119.0,89.0,63.0,46.0,36.0,29.0,19.0,14.0,11.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,487030,4541.0,19764,168.0,4411,36.0,2361,19.0,0,0,0,0
194,211e1d9420faa20705eb626304fccf61574f3994.png,1268,126,6275,124,12434,122,7430.0,4912.0,3384.0,2403.0,1798.0,1383.0,1082.0,852.0,700.0,577.0,481.0,407.0,350.0,297.0,247.0,209.0,173.0,144.0,119.0,89.0,70.0,47.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,266174,2403.0,35875,297.0,14752,119.0,8755,70.0,452,215,25,14
195,212a01935be7edba3bd79ca01c1b498a119f3246.png,1254,124,6113,120,12033,117,7358.0,4721.0,3119.0,2150.0,1500.0,1094.0,829.0,598.0,453.0,343.0,262.0,191.0,143.0,114.0,95.0,71.0,54.0,35.0,28.0,21.0,15.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,506834,4721.0,22555,191.0,6593,54.0,3466,28.0,88,31,0,0
196,2136092c7302ad0120b845168759ff62c7c35dd9.png,1257,124,6088,119,11959,116,7368.0,4705.0,3034.0,2014.0,1411.0,1035.0,755.0,574.0,439.0,325.0,248.0,188.0,144.0,94.0,71.0,56.0,38.0,31.0,25.0,17.0,10.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,504551,4705.0,22123,188.0,4660,38.0,3094,25.0,0,0,0,0
197,214e38239e2dec8b69c5e43063d2a41ef72dc4df.png,1252,124,6119,120,12025,117,7260.0,4662.0,3040.0,2034.0,1437.0,1045.0,757.0,584.0,449.0,345.0,265.0,193.0,146.0,107.0,87.0,68.0,51.0,41.0,28.0,23.0,15.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,500237,4662.0,22773,193.0,6239,51.0,3466,28.0,116,35,0,0
198,21c47f62d1f25562cdb19ed84ea41e69cc1686a6.png,1270,127,6292,124,12458,122,7903.0,5247.0,3572.0,2517.0,1855.0,1380.0,1082.0,856.0,684.0,579.0,477.0,398.0,336.0,297.0,246.0,204.0,177.0,147.0,117.0,94.0,72.0,46.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,207578,1855.0,29931,246.0,11726,94.0,5796,46.0,432,192,8,11
199,21d80e1ba6110b21a5af63875e5c17ad3a0de06c.png,1270,127,6308,125,12466,122,7421.0,4906.0,3350.0,2351.0,1756.0,1330.0,1018.0,832.0,668.0,541.0,439.0,366.0,313.0,263.0,218.0,184.0,158.0,131.0,110.0,86.0,72.0,50.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,196485,1756.0,26573,218.0,10758,86.0,6308,50.0,474,224,36,15
200,2210701840a642e4bb1bc4a01854481c752d8c48.png,1257,125,6116,119,12016,117,7442.0,4798.0,3210.0,2147.0,1530.0,1097.0,810.0,620.0,436.0,337.0,256.0,193.0,150.0,115.0,87.0,63.0,48.0,38.0,26.0,22.0,15.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,348267,3210.0,17831,150.0,4678,38.0,2738,22.0,106,32,0,0
201,22740ecc0518ae7e6c49522f2f77d882665e9c22.png,1249,123,6080,119,11937,116,7417.0,4789.0,3137.0,2188.0,1548.0,1124.0,838.0,608.0,459.0,345.0,248.0,186.0,132.0,88.0,66.0,53.0,43.0,29.0,23.0,16.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,787307,7417.0,28927,248.0,6437,53.0,3567,29.0,150,57,0,0
202,22be1468a7e19a871a2bf5e15320edd54c681881.png,1270,127,6340,126,12611,125,8110.0,5480.0,3832.0,2795.0,2163.0,1706.0,1379.0,1160.0,978.0,815.0,681.0,599.0,513.0,440.0,369.0,321.0,277.0,240.0,204.0,171.0,131.0,101.0,71.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,243800,2163.0,45098,369.0,21376,171.0,12736,101.0,874,1523,79,229
203,22d2d4d3b36b0c9925a127c73a8b6ddb8fc4b227.png,1270,127,6323,126,12567,124,8237.0,5560.0,3947.0,2913.0,2219.0,1753.0,1410.0,1154.0,975.0,811.0,673.0,579.0,501.0,424.0,362.0,311.0,265.0,220.0,186.0,151.0,124.0,87.0,57.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,249718,2219.0,44140,362.0,18864,151.0,10955,87.0,947,4745,48,29
204,233f53af48319846a8ce34adbcd24dec99792cf4.png,1251,123,6091,119,12009,117,7146.0,4596.0,3042.0,2080.0,1462.0,1042.0,777.0,579.0,436.0,317.0,247.0,187.0,148.0,119.0,99.0,69.0,48.0,32.0,24.0,16.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,758525,7146.0,28921,247.0,8352,69.0,3933,32.0,150,45,0,0
205,2342aa2769442fcb869a5178859906ee81493f8e.png,1246,123,6042,118,11892,116,6872.0,4420.0,2880.0,1878.0,1308.0,956.0,694.0,510.0,393.0,289.0,203.0,155.0,116.0,88.0,62.0,45.0,31.0,21.0,16.0,13.0,7.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,728782,6872.0,23705,203.0,5452,45.0,2586,21.0,0,0,0,0
206,234ecb619bca4523ea4167f0afe51a9ac289b85b.png,1249,123,6070,119,11950,117,6984.0,4542.0,3010.0,1987.0,1403.0,1046.0,773.0,578.0,452.0,335.0,239.0,184.0,137.0,105.0,75.0,55.0,40.0,25.0,20.0,16.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,741377,6984.0,27922,239.0,6665,55.0,3080,25.0,131,40,0,0
207,235a5f6cfd291c13cd1ac18e91573277a2e8fc3e.png,1270,127,6345,126,12631,125,8240.0,5584.0,3917.0,2938.0,2247.0,1796.0,1469.0,1238.0,1055.0,906.0,775.0,659.0,572.0,501.0,441.0,399.0,343.0,288.0,237.0,197.0,153.0,116.0,86.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,253952,2247.0,53902,441.0,24631,197.0,14631,116.0,967,3487,121,218
208,23d76c20de99f0543cece7fa1893147cc7a46ab3.png,1270,127,6312,125,12504,123,7570.0,5004.0,3373.0,2409.0,1783.0,1380.0,1070.0,868.0,705.0,597.0,493.0,428.0,360.0,306.0,265.0,223.0,193.0,160.0,133.0,106.0,83.0,59.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,200055,1783.0,32289,265.0,13242,106.0,7437,59.0,482,217,23,14
209,23dd0c5c74a3e92def62089f0b1ab317fb475c24.png,1253,124,6077,119,11954,117,7144.0,4587.0,2992.0,1995.0,1378.0,984.0,720.0,530.0,399.0,305.0,241.0,185.0,136.0,105.0,74.0,53.0,43.0,24.0,20.0,15.0,12.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,491859,4587.0,21770,185.0,5244,43.0,2480,20.0,0,0,0,0
210,24a472671106c22c2d6217441948595c48baa05c.png,1270,127,6284,124,12418,121,7694.0,5033.0,3376.0,2386.0,1718.0,1266.0,967.0,754.0,593.0,475.0,375.0,315.0,272.0,231.0,189.0,163.0,143.0,114.0,94.0,77.0,63.0,42.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,191719,1718.0,23040,189.0,9618,77.0,5292,42.0,339,142,1,0
211,24aa9780e1e62ba5a964277f6f58d2eb942928a7.png,1270,127,6273,123,12356,120,7528.0,4863.0,3242.0,2235.0,1599.0,1181.0,888.0,709.0,585.0,479.0,390.0,327.0,264.0,209.0,174.0,144.0,118.0,99.0,76.0,58.0,48.0,38.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,178516,1599.0,21150,174.0,7257,58.0,4787,38.0,255,89,13,2
212,24eb477b93f25fabe002df4016cab2396307cc8a.png,1255,124,6083,119,11966,117,6927.0,4417.0,2841.0,1952.0,1347.0,964.0,702.0,522.0,385.0,287.0,222.0,177.0,128.0,100.0,74.0,59.0,40.0,31.0,20.0,17.0,10.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,473678,4417.0,20849,177.0,4893,40.0,2482,20.0,0,0,0,0
213,24fccd3637b6b14272dfedf606213c389f5b90b2.png,1250,123,6062,119,11941,117,7320.0,4713.0,3079.0,2082.0,1471.0,1058.0,788.0,582.0,420.0,328.0,248.0,193.0,146.0,111.0,74.0,55.0,35.0,25.0,19.0,13.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,776740,7320.0,28963,248.0,6657,55.0,3077,25.0,89,28,0,0
